seg_word,count_word,,,
Diamond   Tony's   101   隨意 鳥 地方 高空 觀景 餐廳  -  台北 101   85 樓  -  台北 【 Diamond   Tony's   101   隨意 鳥 地方   85   樓 】 EZTABLE   午餐 時段 ， 預付 餐費   $ 500/ 人   ( 可 抵 現場 消費 )   ， 即 贈送 主廚 當日 特製 小點 一 份   ( 價值   $ 428 ) -  2,71,,,
Diamond   Tony's   101   隨意 鳥 地方 高空 觀景 餐廳  -  台北 101   85 樓  -  台北 【 Diamond   Tony's   101   隨意 鳥 地方   85   樓 】 EZTABLE   特殊 節日 ， 預付 餐費   $ 2000 元/桌 ， 享 優先 入席 ， 另 招待 異國 水果 冰茶 每人 乙杯   ( 預付 餐費 可 抵 現場 消費 )  -  1,68,,,
Diamond   Tony's   101   隨意 鳥 地方 高空 觀景 餐廳  -  台北 101   85 樓  -  台北 【 Diamond   Tony's   101   隨意 鳥 地方   85   樓 】 EZTABLE   情人節 方案 ， 預付 每桌 2000 元 ， 招待 開胃 小點 每人 1 份 ( 價值 528/份 ) ， 加碼 贈送 每人 1 杯 迎賓餐 前 酒 ( 價值 308/杯 ) ！  -  1,71,,,
Diamond   Tony's   101   隨意 鳥 地方 高空 觀景 餐廳  -  台北 101   85 樓  -  台北 【 Diamond   Tony's   101   隨意 鳥 地方   85   樓 】 EZTABLE   晚餐 時段 ， 預付 餐費   $ 2000 元/桌   ( 預付 餐費 可 抵 現場 消費 )   可 享 甜點 升級   101   高空塔 ， 加碼 送 每人 水果茶 或 啤酒 一 杯 ！  -  1,76,,,
Diamond   Tony's   101   隨意 鳥 地方 高空 觀景 餐廳  -  台北 101   85 樓  -  台北 【 Diamond   Tony's   101   隨意 鳥 地方   85   樓 】 EZTABLE   獨家 方案 ， 預付$ 500/ 人 ， 贈送 每人 異國 水果 冰茶 每人 乙杯 ！ 當桌 甜點 可 享甜點 升級   101   高空塔 ， 預付額 可 折抵 現場   $ 500 消費 ！   -  2,73,,,
DOZO   創作 和 食居 酒屋  -  【 DOZO   IZAKAYA   DINING   BAR】EZTABLE   獨家 方案 ， 預付   $ 1598/2 人   可 抵 現場 消費   $ 2000 ！  -  1,35,,,
DOZO   創作 和 食居 酒屋  -  【 DOZO   IZAKAYA   DINING   BAR】EZTABLE   獨家 方案 ， 預付   799   元 / 人   可 抵   1000   元  -  4,35,,,
DOZO   創作 和 食居 酒屋  -  【 DOZO   IZAKAYA   DINING   BAR】EZTABLE   獨家 方案 ， 預付   799   元 / 人   可 抵   1000   元  -  5,35,,,
Drift   Lounge   Bar   14 樓 高空 觀景  -  台北 國泰萬怡 酒店  -  台北 【 Drift   Lounge   Bar   14 樓 高空 觀景  -  台北 國泰萬怡 酒店 】 EZTABLE   獨家 方案 ， 預付   $ 1919/ 人 ， 可享 跨年 限定 餐點 吃 到 飽及 酒水 暢飲 DJ   Show   （ 原價$ 2222 ） -  3,61,,,
EPIC 茶茶  -  貴妃 紅茶  -  1 < br > 貴妃 紅茶 歐蕾  -  1 < br > 奶蓋炭 焙鐵 觀音  -  2 < br > 奶蓋錫蘭 紅茶  -  1 < br > 奶蓋錫蘭 紅茶  -  1 < br > 百香 綠茶  -  1 < br > 黑糖 珍珠 鮮奶  -  1 < br > 黑糖 珍珠 鮮奶  -  1 < br > 黑糖 珍珠 鮮奶  -  2 < br > 黑糖 泰式 奶茶  -  1 < br > 黑糖 冬瓜 檸檬  -  1,84,,,
Escapeholics  -  陷阱 舞台  -  密室 新 境界 ！   2 人  -  1,14,,,
Eunice   SPA   天母 忠誠 直營館  -  地中海   |   浮力 律動 減壓   SPA   150   min  -   1,24,,,
Eunice   SPA   永和 中 正直 營館  -  地中海   |   浮力 律動 減壓   SPA   150   min  -   1,25,,,
F/A   Taipei  -  自然 芭比   200   /   250   根 ｜ 享 下 午茶  -  1,20,,,
F/A   Taipei  -  標準 蠶絲   150   根 ｜ 享 下 午茶  -  1,16,,,
Familia   Hair   Salon   -   造型 剪髮 ｜ 贈免費   AI   頭皮 檢測  -  1,19,,,
FantasyArt  -  小資 手部 凝膠 ｜ 單色   /   平法式   /   璀璨   3   選   1  -  1,23,,,
FantasyArt  -  足部 深層 頂級 去繭   SPA  -   1,11,,,
FantasyArt  -  足部 經典 凝膠 ｜ 單色   /   平法式   /   璀璨   3   選   1  -  1,23,,,
FIFI 茶酒 沙龍 - 常玉廳  -  台北 【 FIFI   茶酒 沙龍 - 常玉廳 】 EZTABLE   獨家 方案 ， 平假 日午   /   晚餐 ： 訂位 並 預付   500   元 / 人 ， 現場 可 抵   550   元 消費 ！  -  4,48,,,
FORE   restaurant  -  台中 【 FORE   restaurant 】EZTABLE   獨家 方案 ， 訂位 並 預付 餐費   800   元 / 人 ， 贈 「 FORE 藏翅 」 乙份 ！ ( 價值$ 80 ) ， 預付額 可 抵用 消費  -  2,43,,,
FORE   restaurant  -  台中 【 FORE   restaurant 】EZTABLE   獨家 方案 ， 訂位 並 預付 餐費   800   元 / 人 ， 贈 「 FORE 藏翅 」 乙份 ！ ( 價值$ 80 ) ， 預付額 可 抵用 消費  -  3,43,,,
Free   From   Hair   Studio  -   萊雅 結構式 護髮  -  1,14,,,
Freesia   spa   微夏  -  首購 優惠 ｜ 美舒   SPA   90   min  -   1,19,,,
Fresh   &   Aged   Italian   Steak   House   美福乾式 熟成 牛排館  -  台北 【 Fresh   &   Aged   Italian   Steak   House 】EZTABLE 獨家 方案 ， 預付$ 4950   / 兩 人 ， 享 『 28 天 乾式 熟成 紐約 客 16 oz 』 雙人 套餐 乙客 ！  -  1,57,,,
FunNow   x   Tphone 〡 極速 網卡  -  韓國   5 - 8   天〡 4G   店取  -  1,21,,,
GAUCHO 高卓人 阿根廷 炭烤 餐廳  -  花博店  -  台北 【 GAUCHO 高卓人 阿根廷 炭烤 餐廳  -  花博店 】 EZTABLE   獨家 方案 ， 預付$ 400/ 人 ， 贈送 知名 啤酒 乙罐 ( 價值$ 180 ) -  1,36,,,
Getcha   Bistro  -   現場   300   元 折抵  -  5,13,,,
Getcha   Bistro  -   現場   300   元 折抵  -  6,13,,,
Getcha   Bistro  -  聖誕 精選 ｜ 現場   300   元 折抵  -  2,15,,,
GiliGili   韓國 釜山 餐酒館  -  濟州 甜點 炸雞 ｜ 雙人 套餐  -  1,14,,,
gogoout   艾維士 租車  (  近 高鐵 左營站  ) -  五 人座 小 客車  -  1,15,,,
gogoout   艾維士 租車  (  近 高鐵 左營站  ) -  五 人 座 進口車  -  1,15,,,
gogoout   進豐 租車  (  近民權 西路站  ) -  五 人座 小 客車  -  1,14,,,
Grace   Restaurant   現代 概念 餐酒   ( 大安區 ) -  台北 【 Grace   Restaurant 】EZTABLE   獨家 方案 ， 預付   $ 1 	 000   / 人 ， 免費 送 葡萄酒 一 杯 及 獨家 開胃菜 一 份  -  1,43,,,
GreenHouse 早午 餐  -  台北 【 GreenHouse 早午 餐 】 EZTABLE   獨家 方案 ， 預付   $ 200/ 人 ， 可 抵 現場 消費$ 250 ！  -  2,29,,,
GYUU   NIKU   ス テ ーキ 牛丼 專門店 ( 信義區 永春站 ) -  台北 【 GYUU   NIKU 】   EZTABLE 獨家 方案 ， 預付   $ 100/ 人   可 抵 現場$ 100 消費  -  4,37,,,
GYUU   NIKU   ス テ ーキ 專門店  -  現場   300   元 折抵  -  1,17,,,
GYUU   NIKU   ス テ ーキ 專門店  -  現場   300   元 折抵  -  2,17,,,
GYUU   NIKU   ス テ ーキ 專門店  -  現場   300   元 折抵  -  3,17,,,
Hair   Plus   創意 沙龍   松山店  -  舒適 洗髮   +   造型 剪髮  -  1,18,,,
Hg   Taipei   一 店  -  洗   +   OLAPLEX   結構 還 原 護髮  -  1,19,,,
HOKA   CAFE   -   現場   100   元 折抵  -  1,14,,,
Homeless   Bistro   吾 家 可 歸 餐酒館 （ 國父 紀念館 ） -  台北 【 Homeless   Bistro   吾 家 可 歸 餐酒 】 EZTABLE   獨家 方案 ， 預付   $ 500   / 人 ， 現場 可 抵用   $ 550 ！   -  3,47,,,
Hoo .   Donut   呼點 甜甜圈  -  台北 【 Hoo .   Donut   呼點 甜甜圈 】 EZTABLE 獨家 方案 ， 預付$ 120/ 人 ， 贈送 一 球 焦糖 海鹽 冰淇淋   or   餐 後 贈送 一個 原味 甜甜圈  -  2,43,,,
hot   7   新 鉄板 料理  -  三重 龍門店  -  全台 【 hot   7   新 鉄板 料理 】 EZTABLE   獨家 方案 ， 預付   兩 客 套餐   ,49,,,
hot   7   新 鉄板 料理  -  台中 金典 綠園 道店  -  全台 【 hot   7   新 鉄板 料理 】 EZTABLE   獨家 方案 ， 預付   兩 客 套餐   $ 658/2 人   ， 贈送 『   主廚 私房 招待 菜乙份   』  -  2,50,,,
hot   7   新 鉄板 料理  -  台北 長安 東店  -  全台 【 hot   7   新 鉄板 料理 】 EZTABLE   獨家 方案 ， 預付   兩 客 套餐   $ 658/2 人   ， 贈送 『   主廚 私房 招待 菜乙份   』  -  2,49,,,
hot   7   新 鉄板 料理  -  台北 家樂福 桂林店  -  全台 【 hot   7   新 鉄板 料理 】 EZTABLE   獨家 方案 ， 預付   兩 客 套餐   ,50,,,
hot   7   新 鉄板 料理  -  台北 家樂福 桂林店  -  全台 【 hot   7   新 鉄板 料理 】 EZTABLE   獨家 方案 ， 預付   兩 客 套餐   ,50,,,
hot   7   新 鉄板 料理  -  板橋 文化店  -  全台 【 hot   7   新 鉄板 料理 】 EZTABLE   獨家 方案 ， 預付   兩 客 套餐   $ 658/2 人   ， 贈送 『   主廚 私房 招待 菜乙份   』  -  1,48,,,
hot   7   新 鉄板 料理  -  板橋 文化店  -  全台 【 hot   7   新 鉄板 料理 】 EZTABLE   獨家 方案 ， 預付   兩 客 套餐   ,49,,,
hot   7   新 鉄板 料理  -  桃園 筷食 尚 店  -  全台 【 hot   7   新 鉄板 料理 】 EZTABLE   獨家 方案 ， 預付   兩 客 套餐   ,51,,,
hot   7   新 鉄板 料理  -  高雄 漢神 巨蛋店  -  全台 【 hot   7   新 鉄板 料理 】 EZTABLE   獨家 方案 ， 預付   兩 客 套餐   ,50,,,
Hotel   INDIGO   高雄 中央 公園 英迪格 酒店  -  WOK   ON   THE   PARK   全日 餐廳  -  高雄 【 Wok   on   the   park】EZTABLE   獨家 方案 ， 平日 午餐 時段   經典 主餐 四選一   優惠價   $ 450   / 人   ( 原價   $ 528 ) -  3,57,,,
Hotel   INDIGO   高雄 中央 公園 英迪格 酒店  -  WOK   ON   THE   PARK   全日 餐廳  -  高雄 【 Wok   on   the   park】EZTABLE   獨家 方案 ， 平日 晚餐   /   假日 整天   地中海 料理 四選一   優惠價   $ 620/ 人 （ 原價$ 825 ） -  2,56,,,
Hotel   INDIGO   高雄 中央 公園 英迪格 酒店  -  WOK   ON   THE   PARK   全日 餐廳  -  高雄 【 Wok   on   the   park】EZTABLE   獨家 方案 ， 平日 晚餐   /   假日 整天   地中海 料理 四選一   優惠價   $ 620/ 人 （ 原價$ 825 ） -  5,56,,,
Hotel   INDIGO   高雄 中央 公園 英迪格 酒店  -  WOK   ON   THE   PARK   全日 餐廳  -  高雄 【 Wok   on   the   park】EZTABLE   獨家 方案 ， 平日 晚餐   /   假日 整天   地中海 料理 四選一   優惠價   $ 620/ 人 （ 原價$ 825 ） -  6,56,,,
Hotel   INDIGO   高雄 中央 公園 英迪格 酒店  -  WOK   ON   THE   PARK   全日 餐廳  -  高雄 【 Wok   on   the   park】EZTABLE   獨家 方案 ， 平日 晚餐   /   假日 整天   經典 主餐 四選一   優惠價   $ 599   / 人  -  2,55,,,
Hotel   INDIGO   高雄 中央 公園 英迪格 酒店  -  WOK   ON   THE   PARK   全日 餐廳  -  高雄 【 Wok   on   the   park】EZTABLE   獨家 方案 ， 平日 晚餐   /   假日 整天   經典 主餐 四選一   優惠價   $ 599   / 人  -  4,55,,,
Hotel   INDIGO   高雄 中央 公園 英迪格 酒店  -  WOK   ON   THE   PARK   全日 餐廳  -  高雄 【 Wok   on   the   park】EZTABLE   獨家 方案 ， 週五 ～日 午 晚餐 時段 ， Buffet 吃 到 飽   特別 優惠價   $ 550   / 人   ( 原價   $ 757 ) -  1,61,,,
Hotel   INDIGO   高雄 中央 公園 英迪格 酒店  -  WOK   ON   THE   PARK   全日 餐廳  -  高雄 【 Wok   on   the   park】EZTABLE   獨家 方案 ， 週五 ～日 午 晚餐 時段 ， Buffet 吃 到 飽   特別 優惠價   $ 550   / 人   ( 原價   $ 757 ) -  2,61,,,
Hotel   INDIGO   高雄 中央 公園 英迪格 酒店  -  WOK   ON   THE   PARK   全日 餐廳  -  高雄 【 Wok   on   the   park】EZTABLE   獨家 方案 ， 週五 ～日 午 晚餐 時段 ， Buffet 吃 到 飽   特別 優惠價   $ 660/ 人 （ 原價   $ 880 ） -  2,58,,,
Hotel   INDIGO   高雄 中央 公園 英迪格 酒店  -  WOK   ON   THE   PARK   全日 餐廳  -  高雄 【 Wok   on   the   park】EZTABLE   獨家 方案 ， 週五 ～日 午 晚餐 時段 ， Buffet 吃 到 飽   特別 優惠價   $ 660/ 人 （ 原價   $ 880 ） -  4,58,,,
Hotel   INDIGO   高雄 中央 公園 英迪格 酒店  -  WOK   ON   THE   PARK   全日 餐廳  -  高雄 【 Wok   on   the   park】EZTABLE   獨家 方案 ， 週五 ～日 午 晚餐 時段 ， 半自助餐 特別 優惠價   $ 599/ 人 （ 原價   $ 858 ） -  2,54,,,
i/b/t   coffee  -   外帶 沙拉蛋 三 明治   +   咖啡  -  1,15,,,
i/b/t   coffee  -   外帶 咖啡   88   折  -  1,13,,,
Ink   Hair   內湖 概念店  -  洗   +   設計 剪髮   +   吹 整  -  1,20,,,
J   &   ONE   Hair   -   洗   +   剪   +   染   +   隔離 ｜ 超值 優惠  -  1,28,,,
Jamie's   Italian   Taiwan  -   新光 三越   A11   三 樓  -  台北 【 Jamie's   Italian   Taiwan】EZTABLE   獨家 方案 ， 預付$   300 元/ 人 ， 贈 『 傑米 檸檬 蘇 打 一 杯 』 （ 價值$ 128 元 ） -  2,47,,,
JAPOLI   義大利 餐酒館  -  台北 【 JAPOLI   義大利 餐酒館 】 EZTABLE 獨家 方案 ， 1   ~   2   人 訂位 並 預付 餐費   600   元 ， 用餐 即 可 現折   1000   元 消費 ！ (   1~2   人 可 用 一 份 ， 3~4   人 用 兩 份 以 此 類 推 ) -  1,64,,,
Juicy   Jewel   就 是 這  -  現場   200   元折抵 ｜   下午 茶  -  2,19,,,
JUJU   Spanish   Gastrobar   西班牙 餐酒館  -  台北 【 JUJU   Spanish   Gastrobar】EZTABLE   獨家 方案 ， 週末 早午 餐 預付   $ 350 元/ 人 ， 現場 烤蛋 系列 早午 餐 『 熔岩 起司 南瓜   /   松露 派對   /   臘腸 饗宴 』 三選 一 （ 價值   $ 429 ） -  2,59,,,
Just   Italian   義饗 食堂 （ 公館 ） -  台北 【 Just   Italian   義饗 食堂 】 EZTABLE   獨家 方案 ， 週一 至 週五   午餐 特別 優惠價   $ 530/ 人 （ 原價   $ 616 ） -  1,41,,,
Just   Italian   義饗 食堂 （ 公館 ） -  台北 【 Just   Italian   義饗 食堂 】 EZTABLE   獨家 方案 ， 週一 至 週五   午餐 特別 優惠價   $ 530/ 人 （ 原價   $ 616 ） -  2,41,,,
Just   Italian   義饗 食堂 （ 公館 ） -  台北 【 Just   Italian   義饗 食堂 】 EZTABLE   獨家 方案 ， 週一 至 週四   晚餐 特別 優惠價   $ 630/ 人 （ 原價   $ 726 ） -  2,41,,,
Just   Italian   義饗 食堂 （ 公館 ） -  台北 【 Just   Italian   義饗 食堂 】 EZTABLE   獨家 方案 ， 週五 至 週日   晚餐 特別 優惠價   $ 730/ 人 （ 原價   $ 836 ） -  2,41,,,
Just   Italian   義饗 食堂 （ 公館 ） -  台北 【 Just   Italian   義饗 食堂 】 EZTABLE   獨家 方案 ， 週五 至 週日   晚餐 特別 優惠價   $ 730/ 人 （ 原價   $ 836 ） -  3,41,,,
Just   Italian   義饗 食堂 （ 公館 ） -  台北 【 Just   Italian   義饗 食堂 】 EZTABLE   獨家 方案 ， 週五 晚餐 、 週六 至 週日  午 晚餐 特別 優惠價   $ 750/ 人 （ 原價   $ 858 ） -  2,44,,,
Just   Italian   義饗 食堂 （ 公館 ） -  台北 【 Just   Italian   義饗 食堂 】 EZTABLE   獨家 方案 ， 週六 至 週日   午餐 特別 優惠價   $ 630/ 人 （ 原價   $ 726 ） -  2,41,,,
Just   Italian   義饗 食堂 （ 公館 ） -  台北 【 Just   Italian   義饗 食堂 】 EZTABLE   獨家 方案 ， 週六 至 週日   午餐 特別 優惠價   $ 630/ 人 （ 原價   $ 726 ） -  3,41,,,
Just   Italian   義饗 食堂 （ 公館 ） -  台北 【 Just   Italian   義饗 食堂 】 EZTABLE   獨家 方案 ， 週六 至 週日   午餐 特別 優惠價   $ 630/ 人 （ 原價   $ 726 ） -  4,41,,,
K.Lab 甜點 實驗室  -  6 吋 － 白蘭地 櫻桃 巧克力 蛋糕  -  1,13,,,
KABU   和   Bistro   -   500   元折 抵 ｜ 酒餚 時光  -  5,17,,,
KABU   和 Bistro   ( 原   喀佈貍 ) -  台北 【 KABU   和 Bistro   】 EZTABLE   獨家 方案 ， 訂位 並 預付 餐費   450   元 / 人 ， 用餐 即 可 現折   500   元 消費 ！  -  4,46,,,
KIKI  -  信義誠 品店   에스 리 트   신의점  -  全台 【 KiKi   餐廳 】 EZTABLE   獨家 方案 ， KIKI   四 人 特製 套餐   優惠價   $ 2 	 330   /4 人 （ 原價   $ 2 	 398 ） -  1,47,,,
KOUMA 日本 料理   小馬  -  台北 西華 飯店  -  台北 【 KOUMA 日本 料理   小馬 】 EZTABLE   獨家 優惠 ， 預付   $ 3300/   人 ， 享 獨家 保留 席次 ！ （ 預付額 可 抵 消費 ） -  1,42,,,
L ’ ARÔME 樂逢 法式 餐廳  -  紅點 文旅   RedDot   Hotel   -  台中 【 L ’ ARÔME   樂逢 法式 餐廳 】 EZTABLE   獨家 方案 ， 預付   $ 500   / 人 ， 享結帳 金額   9   折 優惠   ( 預付額 可 折抵 消費 ) -  2,52,,,
La   MESA   Taipei   西班牙 餐廳  -  台北 【 La   MESA   Taipei   西班牙 餐廳 】   EZTABLE 獨家 方案 ， 預付   $ 700/ 人   用餐 可 抵   $ 800   消費  -  2,41,,,
Lacuz   泰食 - 樂   ( 泰式 料理 吃 到 飽   /   公館店 ) -  台北 【   Lacuz   ( 公館店 ) 】 EZTABLE   獨家 方案 ， 全新 泰式 料理 吃 到 飽   平日 午 晚餐 優惠價 ： $ 549   / 人 （ 原價   $ 594 ） -  1,55,,,
Lacuz   泰食 - 樂   ( 泰式 料理 吃 到 飽   /   公館店 ) -  台北 【   Lacuz   ( 公館店 ) 】 EZTABLE   獨家 方案 ， 全新 泰式 料理 吃 到 飽   平日 午 晚餐 優惠價 ： $ 549   / 人 （ 原價   $ 594 ） -  2,55,,,
Lacuz   泰食 - 樂   ( 泰式 料理 吃 到 飽   /   公館店 ) -  台北 【   Lacuz   ( 公館店 ) 】 EZTABLE   獨家 方案 ， 全新 泰式 料理 吃 到 飽   平日 午 晚餐 優惠價 ： $ 549   / 人 （ 原價   $ 594 ） -  4,55,,,
Lacuz   泰食 - 樂   ( 泰式 料理 吃 到 飽   /   公館店 ) -  台北 【   Lacuz   ( 公館店 ) 】 EZTABLE   獨家 方案 ， 全新 泰式 料理 吃 到 飽   假日 午 晚餐 優惠價 ： $ 604   / 人 （ 原價   $ 649 ） -  1,55,,,
Lacuz   泰食 - 樂   ( 泰式 料理 吃 到 飽   /   公館店 ) -  台北 【   Lacuz   ( 公館店 ) 】 EZTABLE   獨家 方案 ， 全新 泰式 料理 吃 到 飽   假日 午 晚餐 優惠價 ： $ 604   / 人 （ 原價   $ 649 ） -  2,55,,,
Lacuz   泰食 - 樂   ( 泰式 料理 吃 到 飽   /   公館店 ) -  台北 【   Lacuz   ( 公館店 ) 】 EZTABLE   獨家 方案 ， 全新 泰式 料理 吃 到 飽   假日 午 晚餐 優惠價 ： $ 604   / 人 （ 原價   $ 649 ） -  4,55,,,
Lacuz   泰食 - 樂   ( 泰式 料理 吃 到 飽   /   公館店 ) -  台北 【   Lacuz   ( 公館店 ) 】 EZTABLE   獨家 方案 ， 全新 泰式 料理 吃 到 飽   假日 午 晚餐 優惠價 ： $ 604   / 人 （ 原價   $ 649 ） -  6,55,,,
Lacuz   泰食 - 樂   ( 泰式 料理 吃 到 飽   /   公館店 ) -  台北 【 Lacuz   泰食 - 樂   ( 泰式 料理 吃 到 飽   /   公館店 ) 】 EZTABLE   2020年 春節 方案 ， 泰式 圍爐宴   優惠價   $ 4800   /4 - 6 人 （ 原價   $ 5280 ） -  1,62,,,
LADY   M   旗艦店  -  9 吋 － 草莓 海綿 蛋糕   ( 12點 前 限定 ) -  1,19,,,
LADY   M   旗艦店 （ 代購 服務 ） -  單片 － 香草 巧克力 棋格 蛋糕  -   3 < br > 單片 － 覆盆子 海綿 蛋糕  -  1 < br > 單片 － 櫻花 莓果 千 層 蛋糕   ( 3月 限定 ) -  2,44,,,
Last   Order   餐酒館  -  台北 【 Last   Order 】EZTABLE   獨家 方案 ， 訂位 並 預付 餐費   400   元 / 人 ， 當天 所有 消費 免 服務費 ， 預付額 亦 可 折抵   400   元 消費 ！  -  2,45,,,
Lawry's   勞瑞斯 牛肋排 餐廳  -  台北 【 Lawry's   勞瑞斯 牛肋排 餐廳 _ 特殊 節日 適用 】 EZTABLE   獨家 方案 ， 特殊 節日 午 晚餐 ， 預付   $ 500/ 人 ， 享 獨家 保留位 ， 預付 金額 可 抵   $ 500   消費 ！  -  2,50,,,
Lawry's   勞瑞斯 牛肋排 餐廳  -  台北 【 Lawry's   勞瑞斯 牛肋排 餐廳 _ 特殊 節日 適用 】 EZTABLE   獨家 方案 ， 特殊 節日 午 晚餐 ， 預付   $ 500/ 人 ， 享 獨家 保留位 ， 預付 金額 可 抵   $ 500   消費 ！  -  4,50,,,
Lawry's   勞瑞斯 牛肋排 餐廳  -  台北 【 Lawry's   勞瑞斯 牛肋排 餐廳 】 EZTABLE   獨家 方案 ， 平 、 假日 午 晚餐 ， 預付   $ 500/ 人 ， 用餐 可 抵   $ 750   消費 ！  -  2,42,,,
Lawry's   勞瑞斯 牛肋排 餐廳  -  台北 【 Lawry's   勞瑞斯 牛肋排 餐廳 】 EZTABLE   獨家 方案 ， 平 、 假日 午 晚餐 ， 預付   $ 500/ 人 ， 用餐 可 抵   $ 750   消費 ！  -  4,42,,,
Le   Café   咖啡廳  -  台北 老爺 大酒店  -  台北 【   Le   Café   咖啡廳 - 台北 老爺 大酒店 】 EZTABLE 獨家 方案 ， 雙人 同行 假日 午 、 晚餐 優惠價$ 2090 （ 原價$ 2640 ） -  2,40,,,
Le   Café   咖啡廳  -  台北 老爺 大酒店  -  台北 【 Le   Café   咖啡廳  -  台北 老爺 大酒店 】 EZTABLE   獨家 方案 ， 平日 下午 茶 吃 到 飽     特別 優惠價   $ 555/ 人   （ 原價   $ 620 + 10% ） -  1,51,,,
Le   Café   咖啡廳  -  台北 老爺 大酒店  -  台北 【 Le   Café   咖啡廳  -  台北 老爺 大酒店 】 EZTABLE   獨家 方案 ， 平日 下午 茶 吃 到 飽     特別 優惠價   $ 555/ 人   （ 原價   $ 620 + 10% ） -  2,51,,,
