store_prod_name,parent_tag,,,
gogoout 艾維士租車 ( 近高鐵左營站 ) - 五人座進口車 - 1,旅遊,,,
gogoout 進豐租車 ( 近民權西路站 ) - 五人座小客車 - 1,旅遊,,,
Grace Restaurant 現代概念餐酒 (大安區) - 台北【Grace Restaurant】EZTABLE 獨家方案，預付 $1	000 /人，免費送葡萄酒一杯及獨家開胃菜一份 - 1,餐飲,,,
GreenHouse早午餐 - 台北【GreenHouse早午餐】EZTABLE 獨家方案，預付 $200/人，可抵現場消費$250！ - 2,餐飲,,,
GYUU NIKU ステーキ牛丼專門店(信義區永春站) - 台北【GYUU NIKU】 EZTABLE獨家方案，預付 $100/人 可抵現場$100消費 - 4,餐飲,,,
GYUU NIKU ステーキ專門店 - 現場 300 元折抵 - 1,餐飲,,,
GYUU NIKU ステーキ專門店 - 現場 300 元折抵 - 2,餐飲,,,
GYUU NIKU ステーキ專門店 - 現場 300 元折抵 - 3,餐飲,,,
Hair Plus 創意沙龍 松山店 - 舒適洗髮 + 造型剪髮 - 1,美顏/造型,,,
Hg Taipei 一店 - 洗 + OLAPLEX 結構還原護髮 - 1,美顏/造型,,,
HOKA CAFE - 現場 100 元折抵 - 1,餐飲,,,
Homeless Bistro 吾家可歸餐酒館（國父紀念館） - 台北【Homeless Bistro 吾家可歸餐酒】EZTABLE 獨家方案，預付 $500 /人，現場可抵用 $550！  - 3,餐飲,,,
Hoo. Donut 呼點甜甜圈 - 台北【Hoo. Donut 呼點甜甜圈】EZTABLE獨家方案，預付$120/人，贈送一球焦糖海鹽冰淇淋 or 餐後贈送一個原味甜甜圈 - 2,餐飲,,,
hot 7 新鉄板料理 - 三重龍門店 - 全台【hot 7 新鉄板料理】EZTABLE 獨家方案，預付 兩客套餐 ,餐飲,,,
hot 7 新鉄板料理 - 台中金典綠園道店 - 全台【hot 7 新鉄板料理】EZTABLE 獨家方案，預付 兩客套餐 $658/2人 ，贈送『 主廚私房招待菜乙份 』 - 2,餐飲,,,
hot 7 新鉄板料理 - 台北長安東店 - 全台【hot 7 新鉄板料理】EZTABLE 獨家方案，預付 兩客套餐 $658/2人 ，贈送『 主廚私房招待菜乙份 』 - 2,餐飲,,,
hot 7 新鉄板料理 - 台北家樂福桂林店 - 全台【hot 7 新鉄板料理】EZTABLE 獨家方案，預付 兩客套餐 ,餐飲,,,
hot 7 新鉄板料理 - 台北家樂福桂林店 - 全台【hot 7 新鉄板料理】EZTABLE 獨家方案，預付 兩客套餐 ,餐飲,,,
hot 7 新鉄板料理 - 板橋文化店 - 全台【hot 7 新鉄板料理】EZTABLE 獨家方案，預付 兩客套餐 $658/2人 ，贈送『 主廚私房招待菜乙份 』 - 1,餐飲,,,
hot 7 新鉄板料理 - 板橋文化店 - 全台【hot 7 新鉄板料理】EZTABLE 獨家方案，預付 兩客套餐 ,餐飲,,,
hot 7 新鉄板料理 - 桃園筷食尚店 - 全台【hot 7 新鉄板料理】EZTABLE 獨家方案，預付 兩客套餐 ,餐飲,,,
hot 7 新鉄板料理 - 高雄漢神巨蛋店 - 全台【hot 7 新鉄板料理】EZTABLE 獨家方案，預付 兩客套餐 ,餐飲,,,
Hotel INDIGO 高雄中央公園英迪格酒店 - WOK ON THE PARK 全日餐廳 - 高雄【Wok on the park】EZTABLE 獨家方案，平日午餐時段 經典主餐四選一 優惠價 $450 /人 (原價 $528) - 3,餐飲,,,
Hotel INDIGO 高雄中央公園英迪格酒店 - WOK ON THE PARK 全日餐廳 - 高雄【Wok on the park】EZTABLE 獨家方案，平日晚餐 / 假日整天 地中海料理四選一 優惠價 $620/人（原價$825） - 2,餐飲,,,
Hotel INDIGO 高雄中央公園英迪格酒店 - WOK ON THE PARK 全日餐廳 - 高雄【Wok on the park】EZTABLE 獨家方案，平日晚餐 / 假日整天 地中海料理四選一 優惠價 $620/人（原價$825） - 5,餐飲,,,
Hotel INDIGO 高雄中央公園英迪格酒店 - WOK ON THE PARK 全日餐廳 - 高雄【Wok on the park】EZTABLE 獨家方案，平日晚餐 / 假日整天 地中海料理四選一 優惠價 $620/人（原價$825） - 6,餐飲,,,
Hotel INDIGO 高雄中央公園英迪格酒店 - WOK ON THE PARK 全日餐廳 - 高雄【Wok on the park】EZTABLE 獨家方案，平日晚餐 / 假日整天 經典主餐四選一 優惠價 $599 /人 - 2,餐飲,,,
Hotel INDIGO 高雄中央公園英迪格酒店 - WOK ON THE PARK 全日餐廳 - 高雄【Wok on the park】EZTABLE 獨家方案，平日晚餐 / 假日整天 經典主餐四選一 優惠價 $599 /人 - 4,餐飲,,,
Hotel INDIGO 高雄中央公園英迪格酒店 - WOK ON THE PARK 全日餐廳 - 高雄【Wok on the park】EZTABLE 獨家方案，週五～日午晚餐時段，Buffet吃到飽 特別優惠價 $550 /人 (原價 $757) - 1,餐飲,,,
Hotel INDIGO 高雄中央公園英迪格酒店 - WOK ON THE PARK 全日餐廳 - 高雄【Wok on the park】EZTABLE 獨家方案，週五～日午晚餐時段，Buffet吃到飽 特別優惠價 $550 /人 (原價 $757) - 2,餐飲,,,
Hotel INDIGO 高雄中央公園英迪格酒店 - WOK ON THE PARK 全日餐廳 - 高雄【Wok on the park】EZTABLE 獨家方案，週五～日午晚餐時段，Buffet吃到飽 特別優惠價 $660/人（原價 $880） - 2,餐飲,,,
Hotel INDIGO 高雄中央公園英迪格酒店 - WOK ON THE PARK 全日餐廳 - 高雄【Wok on the park】EZTABLE 獨家方案，週五～日午晚餐時段，Buffet吃到飽 特別優惠價 $660/人（原價 $880） - 4,餐飲,,,
Hotel INDIGO 高雄中央公園英迪格酒店 - WOK ON THE PARK 全日餐廳 - 高雄【Wok on the park】EZTABLE 獨家方案，週五～日午晚餐時段，半自助餐特別優惠價 $599/人（原價 $858） - 2,餐飲,,,
i/b/t coffee - 外帶沙拉蛋三明治 + 咖啡 - 1,餐飲,,,
i/b/t coffee - 外帶咖啡 88 折 - 1,餐飲,,,
Ink Hair 內湖概念店 - 洗 + 設計剪髮 + 吹整 - 1,美顏/造型,,,
J & ONE Hair - 洗 + 剪 + 染 + 隔離｜超值優惠 - 1,美顏/造型,,,
Jamie's Italian Taiwan - 新光三越 A11 三樓 - 台北【Jamie's Italian Taiwan】EZTABLE 獨家方案，預付$ 300元/人，贈『傑米檸檬蘇打一杯』（價值$128元） - 2,餐飲,,,
JAPOLI 義大利餐酒館 - 台北【JAPOLI 義大利餐酒館】EZTABLE獨家方案，1 ~ 2 人訂位並預付餐費 600 元，用餐即可現折 1000 元消費！( 1~2 人可用一份，3~4 人用兩份以此類推) - 1,餐飲,,,
Juicy Jewel 就是這 - 現場 200 元折抵｜ 下午茶 - 2,餐飲,,,
JUJU Spanish Gastrobar 西班牙餐酒館 - 台北【JUJU Spanish Gastrobar】EZTABLE 獨家方案，週末早午餐預付 $350元/人，現場烤蛋系列早午餐『熔岩起司南瓜 / 松露派對 / 臘腸饗宴』三選一（價值 $429） - 2,餐飲,,,
Just Italian 義饗食堂（公館） - 台北【Just Italian 義饗食堂】EZTABLE 獨家方案，週一至週五 午餐特別優惠價 $530/人（原價 $616） - 1,餐飲,,,
Just Italian 義饗食堂（公館） - 台北【Just Italian 義饗食堂】EZTABLE 獨家方案，週一至週五 午餐特別優惠價 $530/人（原價 $616） - 2,餐飲,,,
Just Italian 義饗食堂（公館） - 台北【Just Italian 義饗食堂】EZTABLE 獨家方案，週一至週四 晚餐特別優惠價 $630/人（原價 $726） - 2,餐飲,,,
Just Italian 義饗食堂（公館） - 台北【Just Italian 義饗食堂】EZTABLE 獨家方案，週五至週日 晚餐特別優惠價 $730/人（原價 $836） - 2,餐飲,,,
Just Italian 義饗食堂（公館） - 台北【Just Italian 義饗食堂】EZTABLE 獨家方案，週五至週日 晚餐特別優惠價 $730/人（原價 $836） - 3,餐飲,,,
Just Italian 義饗食堂（公館） - 台北【Just Italian 義饗食堂】EZTABLE 獨家方案，週五晚餐、週六至週日 午晚餐特別優惠價 $750/人（原價 $858） - 2,餐飲,,,
Just Italian 義饗食堂（公館） - 台北【Just Italian 義饗食堂】EZTABLE 獨家方案，週六至週日 午餐特別優惠價 $630/人（原價 $726） - 2,餐飲,,,
Just Italian 義饗食堂（公館） - 台北【Just Italian 義饗食堂】EZTABLE 獨家方案，週六至週日 午餐特別優惠價 $630/人（原價 $726） - 3,餐飲,,,
Just Italian 義饗食堂（公館） - 台北【Just Italian 義饗食堂】EZTABLE 獨家方案，週六至週日 午餐特別優惠價 $630/人（原價 $726） - 4,餐飲,,,
K.Lab甜點實驗室 - 6吋－白蘭地櫻桃巧克力蛋糕 - 1,餐飲,,,
KABU 和 Bistro - 500 元折抵｜酒餚時光 - 5,餐飲,,,
KABU 和Bistro (原 喀佈貍) - 台北【KABU 和Bistro 】EZTABLE 獨家方案，訂位並預付餐費 450 元/人，用餐即可現折 500 元消費！ - 4,餐飲,,,
KIKI - 信義誠品店 에스리트 신의점 - 全台【KiKi 餐廳】EZTABLE 獨家方案，KIKI 四人特製套餐 優惠價 $2	330 /4人（原價 $2	398） - 1,餐飲,,,
KOUMA日本料理 小馬 - 台北西華飯店 - 台北【KOUMA日本料理 小馬】EZTABLE 獨家優惠，預付 $3300/ 人，享獨家保留席次！（預付額可抵消費） - 1,餐飲,,,
L’ARÔME樂逢法式餐廳 - 紅點文旅 RedDot Hotel  - 台中【L’ARÔME 樂逢法式餐廳】EZTABLE 獨家方案，預付 $500 /人，享結帳金額 9 折優惠 (預付額可折抵消費) - 2,餐飲,,,
La MESA Taipei 西班牙餐廳 - 台北【La MESA Taipei 西班牙餐廳】 EZTABLE獨家方案，預付 $700/人 用餐可抵 $800 消費 - 2,餐飲,,,
Lacuz 泰食-樂 (泰式料理吃到飽 / 公館店) - 台北【 Lacuz (公館店)】EZTABLE 獨家方案，全新泰式料理吃到飽 平日午晚餐優惠價：$549 /人（原價 $594） - 1,餐飲,,,
Lacuz 泰食-樂 (泰式料理吃到飽 / 公館店) - 台北【 Lacuz (公館店)】EZTABLE 獨家方案，全新泰式料理吃到飽 平日午晚餐優惠價：$549 /人（原價 $594） - 2,餐飲,,,
Lacuz 泰食-樂 (泰式料理吃到飽 / 公館店) - 台北【 Lacuz (公館店)】EZTABLE 獨家方案，全新泰式料理吃到飽 平日午晚餐優惠價：$549 /人（原價 $594） - 4,餐飲,,,
Lacuz 泰食-樂 (泰式料理吃到飽 / 公館店) - 台北【 Lacuz (公館店)】EZTABLE 獨家方案，全新泰式料理吃到飽 假日午晚餐優惠價：$604 /人（原價 $649） - 1,餐飲,,,
Lacuz 泰食-樂 (泰式料理吃到飽 / 公館店) - 台北【 Lacuz (公館店)】EZTABLE 獨家方案，全新泰式料理吃到飽 假日午晚餐優惠價：$604 /人（原價 $649） - 2,餐飲,,,
Lacuz 泰食-樂 (泰式料理吃到飽 / 公館店) - 台北【 Lacuz (公館店)】EZTABLE 獨家方案，全新泰式料理吃到飽 假日午晚餐優惠價：$604 /人（原價 $649） - 4,餐飲,,,
Lacuz 泰食-樂 (泰式料理吃到飽 / 公館店) - 台北【 Lacuz (公館店)】EZTABLE 獨家方案，全新泰式料理吃到飽 假日午晚餐優惠價：$604 /人（原價 $649） - 6,餐飲,,,
Lacuz 泰食-樂 (泰式料理吃到飽 / 公館店) - 台北【Lacuz 泰食-樂 (泰式料理吃到飽 / 公館店)】EZTABLE 2020年春節方案，泰式圍爐宴 優惠價 $4800 /4-6人（原價 $5280） - 1,餐飲,,,
LADY M 旗艦店 - 9吋－草莓海綿蛋糕 (12點前限定) - 1,餐飲,,,
LADY M 旗艦店（代購服務） - 單片－香草巧克力棋格蛋糕 - 3<br>單片－覆盆子海綿蛋糕 - 1<br>單片－櫻花莓果千層蛋糕 (3月限定) - 2,餐飲,,,
Last Order 餐酒館 - 台北【Last Order】EZTABLE 獨家方案，訂位並預付餐費 400 元/人，當天所有消費免服務費，預付額亦可折抵 400 元消費！ - 2,餐飲,,,
Lawry's 勞瑞斯牛肋排餐廳 - 台北【Lawry's 勞瑞斯牛肋排餐廳_特殊節日適用】EZTABLE 獨家方案，特殊節日午晚餐，預付 $500/人，享獨家保留位，預付金額可抵 $500 消費！ - 2,餐飲,,,
Lawry's 勞瑞斯牛肋排餐廳 - 台北【Lawry's 勞瑞斯牛肋排餐廳_特殊節日適用】EZTABLE 獨家方案，特殊節日午晚餐，預付 $500/人，享獨家保留位，預付金額可抵 $500 消費！ - 4,餐飲,,,
Lawry's 勞瑞斯牛肋排餐廳 - 台北【Lawry's 勞瑞斯牛肋排餐廳】EZTABLE 獨家方案，平、假日午晚餐，預付 $500/人，用餐可抵 $750 消費！ - 2,餐飲,,,
Lawry's 勞瑞斯牛肋排餐廳 - 台北【Lawry's 勞瑞斯牛肋排餐廳】EZTABLE 獨家方案，平、假日午晚餐，預付 $500/人，用餐可抵 $750 消費！ - 4,餐飲,,,
Le Café 咖啡廳 - 台北老爺大酒店 - 台北【 Le Café 咖啡廳-台北老爺大酒店】EZTABLE獨家方案，雙人同行假日午、晚餐優惠價$2090（原價$2640） - 2,餐飲,,,
Le Café 咖啡廳 - 台北老爺大酒店 - 台北【Le Café 咖啡廳 - 台北老爺大酒店】EZTABLE 獨家方案，平日下午茶吃到飽  特別優惠價 $555/人 （原價 $620+10%） - 1,餐飲,,,
Le Café 咖啡廳 - 台北老爺大酒店 - 台北【Le Café 咖啡廳 - 台北老爺大酒店】EZTABLE 獨家方案，平日下午茶吃到飽  特別優惠價 $555/人 （原價 $620+10%） - 2,餐飲,,,
Le Café 咖啡廳 - 台北老爺大酒店 - 台北【Le Café 咖啡廳 - 台北老爺大酒店】EZTABLE 獨家方案，平日午餐吃到飽 特別優惠價 $888/人 （原價 $1020+10%） - 4,餐飲,,,
Le Café 咖啡廳 - 台北老爺大酒店 - 台北【Le Café 咖啡廳 - 台北老爺大酒店】EZTABLE 獨家方案，平日晚餐吃到飽 特別優惠價 $910/人 （原價 $1120+10%） - 1,餐飲,,,
Le Café 咖啡廳 - 台北老爺大酒店 - 台北【Le Café 咖啡廳 - 台北老爺大酒店】EZTABLE 獨家方案，平日晚餐吃到飽 特別優惠價 $910/人 （原價 $1120+10%） - 4,餐飲,,,
Le Café 咖啡廳 - 台北老爺大酒店 - 台北【Le Café 咖啡廳 - 台北老爺大酒店】EZTABLE 獨家方案，平日晚餐吃到飽 特別優惠價 $910/人 （原價 $1120+10%） - 5,餐飲,,,
Le Café 咖啡廳 - 台北老爺大酒店 - 台北【Le Café 咖啡廳 - 台北老爺大酒店】EZTABLE 獨家方案，雙人同行平日下午茶 優惠價 $1265（原價 $1364） - 1,餐飲,,,
Le Café 咖啡廳 - 台北老爺大酒店 - 台北【Le Café 咖啡廳 - 台北老爺大酒店】EZTABLE 獨家方案，雙人同行假日下午茶 優惠價 $1430（原價 $1584） - 1,餐飲,,,
Le Café 咖啡廳 - 台北老爺大酒店 - 台北【Le Café 咖啡廳 - 台北老爺大酒店】EZTABLE 獨家方案，雙人同行假日午、晚餐 優惠價 $2090（原價 $2640） - 1,餐飲,,,
Le Partage 樂享小法廚 (大安區 信義安和站) - 台北【Le Partage 樂享小法廚 (大安區 信義安和站)】EZTABLE 雙12優惠，平日下午茶套餐 買一送一優惠價 $425 /2人（原價 $850） - 1,餐飲,,,
Le Partage 樂享小法廚 (大安區 信義安和站) - 台北【Le Partage】EZTABLE 獨家方案， 訂位並預付餐費 400 元/人，用餐即可現折 450 元消費！ - 2,餐飲,,,
Life Kitchen 生活倉廚 內湖店 - 外帶精緻餐盒｜獨家 9 折 - 1,餐飲,,,
Life Kitchen 生活倉廚 內湖店 - 現場折抵 330 元｜限內用 - 2,餐飲,,,
Life Kitchen 生活倉廚 竹科店 - 外帶精緻餐盒｜獨家 9 折 - 1,餐飲,,,
LULU 義大利餐廳（中山國中站） - 台北【Lulu義大利餐廳】EZTABLE 獨家方案， 預付 $150 /人 享優先保留位 - 3,餐飲,,,
M&F 深法廚房 - 台北【M&F 深法廚房】EZTABLE 獨家方案，預付 $500 /人，立即搶位！ - 2,餐飲,,,
Mark’s SHABU-台北萬豪酒店 - 台北【Mark’s SHABU-台北萬豪酒店】EZTABLE 獨家方案，午間海陸單人套餐 特別優惠價 $1100/人 - 1,餐飲,,,
Market Flavor 悅・市集 全日吃到飽 - 台北新板希爾頓酒店 - 新北【Market Flavor 悅市集-新板希爾頓】EZTABLE ,餐飲,,,
Market Flavor 悅・市集 全日吃到飽 - 台北新板希爾頓酒店 - 新北【Market Flavor 悅市集-新板希爾頓】EZTABLE ,餐飲,,,
Market Flavor 悅・市集 全日吃到飽 - 台北新板希爾頓酒店 - 新北【Market Flavor 悅市集-新板希爾頓】EZTABLE ,餐飲,,,
Market Flavor 悅・市集 全日吃到飽 - 台北新板希爾頓酒店 - 新北【Market Flavor 悅市集-新板希爾頓】EZTABLE 限時預訂85折！即日起至2/29，平日午餐吃到飽 $836/人 (原價$968) - 2,餐飲,,,
Market Flavor 悅・市集 全日吃到飽 - 台北新板希爾頓酒店 - 新北【Market Flavor 悅市集-新板希爾頓】EZTABLE 獨家方案，特殊節日午餐吃到飽 優惠價$1188/人(含服務費) - 1,餐飲,,,
Market Flavor 悅・市集 全日吃到飽 - 台北新板希爾頓酒店 - 新北【Market Flavor 悅市集-新板希爾頓】EZTABLE 獨家方案，假日晚餐吃到飽 特別優惠價$1280/人（原價$1408）(含服務費) - 1,餐飲,,,
Market Flavor 悅・市集 全日吃到飽 - 台北新板希爾頓酒店 - 新北【Market Flavor 悅市集-新板希爾頓】EZTABLE 獨家方案，預訂平日晚餐、假日午餐 特別優惠價 $1080/人 (原價$1188) - 2,餐飲,,,
Market Flavor 悅・市集 全日吃到飽 - 台北新板希爾頓酒店 - 新北【MarketFlavor悅市集-新板希爾頓】EZTABLE獨家方案，平日週一至週五午餐、週一到週四晚餐 特別優惠價$862/人(原價$1078） - 2,餐飲,,,
Market Flavor 悅・市集 全日吃到飽 - 台北新板希爾頓酒店 - 新北【MarketFlavor悅市集-新板希爾頓】EZTABLE獨家方案，平日週一至週五午餐、週一到週四晚餐 特別優惠價$862/人(原價$1078） - 3,餐飲,,,
Market Flavor 悅・市集 全日吃到飽 - 台北新板希爾頓酒店 - 新北【MarketFlavor悅市集-新板希爾頓】EZTABLE獨家方案，週五晚餐及週六日午晚餐 特別優惠價$1180/人(原價$1298） - 2,餐飲,,,
Mastro 戰斧教父 - 現場 500 元折抵 - 1,餐飲,,,
Milano Pizzeria 義大利米蘭手工窯烤披薩 - 台北【Milano Pizzeria 義大利米蘭手工窯烤披薩】EZTABLE 獨家方案，預付 $300/人，享獨家保留位，預付額可折抵消費！ - 2,餐飲,,,
Milano Pizzeria 義大利米蘭手工窯烤披薩 - 台北【Milano Pizzeria 義大利米蘭手工窯烤披薩】EZTABLE 獨家方案，預付 $300/人，享獨家保留位，預付額可折抵消費！ - 7,餐飲,,,
MJ Kitchen 自助餐廳 - 台北國泰萬怡酒店 - 【MJ Kitchen-國泰萬怡酒店】EZTABLE 2019 線上美食旅展， 平日晚餐、假日午晚餐吃到飽 特別優惠價 $1077/人(原價$1408) - 4,餐飲,,,
MJ Kitchen 自助餐廳 - 台北國泰萬怡酒店 - 台北【MJ Kitchen-國泰萬怡酒店】EZTABLE 期間限定，平日午餐吃到飽 特別優惠價 $879/人(原價$1188) - 1,餐飲,,,
MJ Kitchen 自助餐廳 - 台北國泰萬怡酒店 - 台北【MJ Kitchen-國泰萬怡酒店】EZTABLE 期間限定，平日晚餐、假日午晚餐吃到飽 特別優惠價$896/人(原價$1408) - 3,餐飲,,,
MJ Kitchen 自助餐廳 - 台北國泰萬怡酒店 - 台北【MJ Kitchen-國泰萬怡酒店】EZTABLE 期間限定，平日晚餐、假日午晚餐吃到飽 特別優惠價$989/人(原價$1408) - 2,餐飲,,,
MJ Kitchen 自助餐廳 - 台北國泰萬怡酒店 - 台北【MJ Kitchen-國泰萬怡酒店】EZTABLE 超級會員日，平日午餐吃到飽 特別優惠價 $899/人(原價$1188)(含服務費) - 2,餐飲,,,
MJ Kitchen 自助餐廳 - 台北國泰萬怡酒店 - 台北【MJ Kitchen-國泰萬怡酒店】EZTABLE 獨家方案，平日晚餐、假日午晚餐吃到飽 特別優惠價 $1280/人(原價$1408)(含服務費) - 4,餐飲,,,
MJ Kitchen 自助餐廳 - 台北國泰萬怡酒店 - 台北【MJ Kitchen-國泰萬怡酒店】EZTABLE 獨家方案，平假日早餐吃到飽 特別優惠價 $399/人(原價$770) - 2,餐飲,,,
MJ Kitchen 自助餐廳 - 台北國泰萬怡酒店 - 台北【MJ Kitchen-國泰萬怡酒店】EZTABLE 獨家方案，平假日早餐吃到飽 特別優惠價 $399/人(原價$770) - 3,餐飲,,,
Mocktini 概念調飲餐館 - 外帶美式咖啡｜8 折 - 1,餐飲,,,
Modei Salon - 日式層次美感 240 根 - 1,美顏/造型,,,
Monsieur L Restaurant - L先生義法餐廳 - 台北【Monsieur L Restaurant - L先生義法餐廳】EZTABLE獨家方案，平假日午晚餐預付500元/人，享95折優惠 - 3,餐飲,,,
Monsieur L Restaurant - L先生義法餐廳 - 台北【Monsieur L Restaurant - L先生義法餐廳】EZTABLE獨家方案，平假日午晚餐預付500元/人，享95折優惠 - 4,餐飲,,,
